s,TI_1.0,TI_1.5,TI_2.0,TI_2.5,TI_3.0,TI_3.5,TI_4.0,TI_4.5,TI_5.0
0.738631700558771,0.5067161983562818,0.5075255613888403,0.5096255735194969,0.5079276151438883,0.5089353208346008,0.5106272012519872,0.5110904443453997,0.5115367828296227,0.5119317556604434
0.7352775908314447,0.5035226758198748,0.504381201462124,0.5064792025991669,0.5047578122138764,0.5057339465774866,0.5074729246449544,0.5079315515300419,0.5083849322535828,0.5087185365450616
0.7319234810831167,0.5003426059474848,0.501249613959808,0.503344692458172,0.5016013791752044,0.5025458604430445,0.5043301093503252,0.504784098814263,0.5052443721895019,0.5055183131808347
0.7285693713738983,0.49717267614947896,0.4981274773938206,0.500218745377314,0.4984549898244459,0.49936777554866235,0.5011954921032273,0.5016448241599851,0.5021118454825264,0.5023278358217872
0.7252152616736509,0.4940139962404537,0.4950158864627575,0.4971024673135823,0.49531972427223625,0.4962008095418852,0.4980702037685907,0.49851485897286074,0.4989884857916492,0.4991482336447229
0.7218611520089833,0.4908649893375142,0.4919132476353946,0.4939942793912735,0.492193978436913,0.49304339222621,0.4949526953269829,0.4953926471461789,0.4958727402700326,0.4959779510242102
0.7185070423069433,0.48772711926752127,0.4888210153174692,0.49089565056170964,0.4890791949447436,0.4898970011024187,0.4918444578401706,0.4922796830583631,0.4927661062037557,0.49281847831981773
0.7151529327662776,0.4846008921462368,0.48573968214348123,0.4878070868783122,0.4859758571364343,0.486762149059664,0.4887460122420076,0.48917649238508953,0.48966911209505964,0.48967033763375256
0.7117988231571818,0.48148108307024173,0.48266400495100004,0.4847233692462008,0.48287870080816203,0.48363360507406306,0.4856521628560738,0.48607787752965914,0.48657656054388027,0.4865283145044817
0.7084447137208899,0.4783744502904132,0.4796007411199525,0.48165126436826866,0.4797944843479115,0.48051814729294656,0.482569696304111,0.4829906220302982,0.4834952382126402,0.4833991880312147
0.7050906042137706,0.47527633868736496,0.47654523012067745,0.4785861418328297,0.47671853383132723,0.47741112821909637,0.4794940039753231,0.4799101189522382,0.480420540333516,0.48027833495739
