s,inc_-2.0,inc_+0.0,inc_+2.0
0.8862032535690886,0.3829872837260642,0.3827310224166136,0.38252428600264327
0.8828491971040434,0.3809255443246048,0.380680591137504,0.3804826836478783
0.8794951410116519,0.3788954675738929,0.3786587310852443,0.3784727096000656
0.8761410851467364,0.37690814879410506,0.3766864179763084,0.3765053917908148
0.8727870289964236,0.3749354768817015,0.37471840498469494,0.37455186897914955
0.8694329722998781,0.3729655595716629,0.37276371086487403,0.3726017204822902
0.8660789162908842,0.3710226483171295,0.3708269102216201,0.37067788617340347
0.8627248607753201,0.36912451026565946,0.36894109702710054,0.368798832948627
0.8593708044772415,0.3672535374860394,0.36707873192005364,0.36694696827427237
0.8560167481373189,0.3653964760237106,0.36523155205053587,0.3651083832636571
0.8526626922981235,0.3635466914895526,0.36339179604947724,0.363278225517528
0.849308636332321,0.3617064786342515,0.36156045361752376,0.36145575229646837
0.845954580120884,0.35987602614938224,0.35973968075503865,0.3596445577184895
0.8426005243289676,0.3580737684385002,0.35794670246412114,0.35786001125813405
0.8392464686236052,0.3563003013618812,0.3561820251533029,0.35610487894951703
0.8358924126082216,0.3545451520301224,0.3544364619488759,0.35436768681272374
0.8325383565413692,0.35280305612442364,0.35270270341142795,0.3526430034762123
0.8291843007489735,0.35107298546435683,0.3509822243898819,0.3509310050377971
0.8258302449943415,0.34935666310700586,0.3492741177959806,0.34923179577561375
0.8224761891221798,0.34765319509249143,0.34757983965242756,0.34754583255678273
0.8191221334000162,0.3459627195266045,0.3458978289242057,0.34587259324906294
0.8157680774644116,0.34428622407163617,0.34422970254365054,0.34421243773348065
0.8124140216592354,0.34262838073822005,0.34258032374496517,0.3425718458683494
0.809059966252352,0.34099334460709096,0.34095365091268925,0.34095303537072513
0.8057059107335339,0.339374190683565,0.3393425245055517,0.3393506738142013
0.8023518547953278,0.3377580482554714,0.3377348724606914,0.33775092641870286
0.7989977988335688,0.33614622590312104,0.33613111724670647,0.3361556289581331
0.7956437434680065,0.33454795498133433,0.33454124177660644,0.3345734415903199
0.7922896880306444,0.3329676346618092,0.3329688234347958,0.3330092622808522
0.788935632483947,0.33140310584674726,0.33141298580129513,0.3314605887980965
0.7855815767932782,0.3298511203589277,0.32986862285904917,0.32992443864262744
0.7822275208046776,0.32831159799402415,0.3283373232780159,0.3284007293339584
0.7788734655380879,0.3267877191616746,0.32682157746163454,0.3268921328083814
0.7755194106496043,0.3252810032999824,0.3253225813213911,0.325401854557012
0.7721653554480303,0.32378672608499187,0.3238360511098968,0.32392142128555385
0.7688112997672568,0.3222967805471452,0.32235378320431374,0.3224486449206396
0.7654572438001663,0.32081292819243445,0.3208769595846135,0.32097808018073437
0.7621031894046134,0.3193417660933319,0.3194134843237181,0.3195226774362058
0.7587491346799143,0.31788834906757146,0.31796640909065627,0.3180829779327878
0.7553950793105125,0.3164519315830058,0.3165372841578163,0.31666114405760976
0.7520410239841533,0.31503226273523377,0.3151240654899785,0.3152553783395929
0.7486869691308589,0.3136290266252161,0.3137272523437473,0.3138658571116955
0.7453329142549294,0.31223372585275044,0.3123383269577629,0.3124843562536514
0.7419788588267572,0.31083978427866743,0.3109509948420813,0.31110368661691784
0.7386248035135927,0.3094506746373972,0.30956795622921474,0.3097276158482663
0.7352707486454766,0.3080805154699103,0.30820415672452056,0.30837030180546365
0.7319166940484028,0.30673376819864673,0.3068637447061033,0.3070361399705974
0.7285626392484927,0.30540187019465403,0.30553874827450744,0.30571749718486496
0.7252085840404394,0.3040739439296399,0.30421698012197523,0.30440186538073294
0.721854528942604,0.3027486411038521,0.302899021750185,0.30308920963061525
0.7185004741324964,0.30143527311129725,0.3015914126216192,0.30178776883695424
0.715146419449919,0.3001390212291031,0.3003015108171226,0.3005028599937079
0.7117923646729487,0.2988583653033024,0.29902647832182416,0.29923409450955085
0.7084383097974508,0.2975926212943601,0.29776695311671836,0.2979796900035167
0.7050842547941846,0.2963405478949824,0.29651998684251185,0.296739332746458
0.7017302001797772,0.29510088990819683,0.29528600305543123,0.29551071279008384
0.6983761456494051,0.29387102938320037,0.2940623120435744,0.294293394637152
0.6950220910231947,0.2926517490633966,0.29284814905264195,0.2930849360592092
0.6916680366086947,0.2914414549719191,0.2916442397335985,0.2918869122073051
0.688313981943537,0.29024022416250206,0.290448944959274,0.29069713282234455
0.6849599272886716,0.28905000313856216,0.2892641539250309,0.28951792388992714
0.6816058730978107,0.2878761839367448,0.28809650952631594,0.28835528844855857
0.6782518198716992,0.2867222238916792,0.2869474726598517,0.2872119740167466
0.6748977656636259,0.2855827660414913,0.2858137474710938,0.2860832268434534
0.6715437108977288,0.2844496799487231,0.284685050568217,0.28496016590885476
0.6681896551187324,0.2833215129570418,0.28356179323055863,0.2838423509123762
0.6648356005199335,0.28220536902677346,0.2824490822630133,0.28273453053305253
0.661481546432586,0.2811066144043955,0.2813548703144572,0.28164581081090234
0.6581274924445647,0.2800250032224043,0.2802763078333125,0.28057188859240556
0.6547734380141902,0.2789540573535824,0.2792100251067076,0.279511243181317
0.651419383484947,0.27789036499550895,0.2781512869603959,0.2784566846869224
0.64806532925822,0.27683530656196303,0.27710204901025515,0.2774129263185105
0.6447112753273192,0.2757899556986343,0.2760664511345146,0.2763801937735929
0.6413572213597005,0.2747565388193056,0.2750428683632094,0.2753616587191319
0.6380031671597503,0.2737322500032119,0.27403423621171097,0.2743551044954681
0.6346491132090369,0.2727194433473634,0.2730368243168647,0.27336141953350945
0.6312950593127906,0.2717160966889303,0.27205282453253665,0.272380888273322
0.6279410055208654,0.27072272097680816,0.2710785792482865,0.2714109052452982
0.6245869516031151,0.2697366732515299,0.2701122619742647,0.27045108887206915
0.6212328971745915,0.26875939289915973,0.26915425657154585,0.2695011267789634
0.617878843365698,0.26779231833262707,0.26820541720349883,0.26856320023997626
0.6145247896959313,0.26683778004750247,0.26726734021338877,0.2676388556128793
0.6111707358816211,0.2658932119399262,0.2663396633443436,0.2667267129892228
0.6078166821186729,0.26496022462360475,0.2654205329769461,0.26582611030707953
