s,TI_4.0,TI_5.0
0.2925302873490477,0.7574331105243394,0.758030150842897
0.2958843373935405,0.7564075992101102,0.7569300490006927
0.2992383870200934,0.7553872933095962,0.7558355681756374
0.3025924367098765,0.7543510927637579,0.7547276185845129
0.3059464867694671,0.7533139670128398,0.7536215793263847
0.30930053909320404,0.7522572431079305,0.7525007048996755
0.31265458825448994,0.7511879996517616,0.7513698253011752
0.31600863310406657,0.7500894814434127,0.7502141653699114
0.31936268068793217,0.7489446835914513,0.7490170248881001
0.3227167308008982,0.7477850002323577,0.7478102599169617
0.32607078010095863,0.746655391563211,0.7466363173769888
0.32942482892051095,0.7455369677193192,0.7454744242450145
0.3327788776873611,0.7443861010166127,0.7442824680512771
0.3361329277645173,0.7431889024836029,0.7430469509727886
0.3394869768580473,0.7419614766923969,0.7417860381778364
0.34284102589607557,0.740706967938245,0.7405003030774839
0.34619507538363137,0.7394619699875703,0.7392268095832688
0.3495491248152503,0.7382148675361453,0.7379512207172756
0.3529031746597775,0.7369569013336857,0.736668238501638
0.35625722428992357,0.7356891635902805,0.7353751426773145
0.35961127384111763,0.7343905770367044,0.7340555564263503
0.3629653224441012,0.7330661306527785,0.7327124080810166
0.3663193725579085,0.7317177878318025,0.7313488905005818
0.369673422666575,0.730337746577571,0.7299547967311312
0.37302747329624747,0.7289476147553707,0.7285522796575501
0.37638152436834,0.727551606277934,0.7271448928826416
0.3797355755168305,0.7261393591076815,0.7257222630393569
0.3830896264742874,0.724709866360634,0.7242837592741009
0.3864436778450953,0.7232463251362856,0.722813107563365
0.3897977312947955,0.7217569608256718,0.7213179956752955
0.3931517837332099,0.7202752905747775,0.7198317332014407
0.3965058358498227,0.7187872885805645,0.7183382040706219
0.3998598884227938,0.7172746651599404,0.7168219904826479
0.40321394189728255,0.7157374523436371,0.7152828268164624
0.40656799530819154,0.7141665082996808,0.7137108991925416
0.40992204940154,0.7125856202384134,0.7121307558855551
0.4132761047629963,0.7109908010738011,0.7105368751531902
0.41663015968957184,0.709404266598059,0.7089511091009405
0.4199842150116627,0.7078100122338711,0.7073574688044572
0.42333827000951285,0.7061990293820133,0.7057491122077791
0.42669232644646743,0.7045737311672954,0.7041267862110937
0.43004638313920485,0.7029495541950198,0.7025077471892679
0.43340044012719586,0.7013350978065134,0.7008965706883856
0.43675449682621675,0.6997051013554568,0.6992737199173202
0.4401085547008491,0.6980429932780428,0.6976170545889403
0.443462614481093,0.6963692534279944,0.6959536259815752
0.44681667266461333,0.694708651946088,0.6943008989654879
0.45017073186922063,0.6930501406058601,0.6926502666470051
0.4535247910317477,0.6914029215162588,0.691012298322452
0.45687885242421106,0.6897539442575653,0.6893727207065893
0.46023291293089513,0.6881074774800998,0.6877346766025672
0.4635869729684823,0.6864621984597866,0.6860996444870132
0.46694103402609555,0.6848219572906385,0.6844678574184756
0.4702950924885598,0.6831773549544358,0.6828348023613667
0.4736491550431463,0.6815391781801403,0.6812057687181017
0.47700321747285035,0.6799204093483298,0.6795965462673886
